RAW_VALUE_t_1,RAW_VALUE_t_2,RAW_VALUE_t_3,RAW_VALUE_t_4,RAW_VALUE_t_5,RAW_VALUE_t_6,RAW_VALUE_t_7,RAW_VALUE_t_8,RAW_VALUE_t_9,RAW_VALUE_t_10,RAW_VALUE_t_11,RAW_VALUE_t_12,RAW_VALUE_t_13,RAW_VALUE_t_14,RAW_VALUE_t_15,RAW_VALUE_t_16,RAW_VALUE_t_17
0.5787596176915767,0.9294531691590922,0.6438952554986004,0.5909743781679804,0.8977002177235706,0.6436288813896675,0.48699954530384565,0.8032844739406781,0.5536766231692868,0.7012689782729105,0.5884861724026683,0.9245663904092487,0.5731863277901224,0.9164796952321561,0.8817290438647499,0.9444489622263644,0.835513018640665
0.5710920809041417,0.91698945483415,0.6330515369978863,0.5832955872129453,0.891313683473665,0.6389689793648764,0.4824333537926832,0.7975496023206107,0.5500844604238342,0.6974326193217718,0.5881196057075128,0.922499550490301,0.5666207004364482,0.9057029195115154,0.8767866164888265,0.9417532156228391,0.8291058687141687
0.5745773248984304,0.92718703928183,0.6391461817026672,0.5895117513194023,0.9020699516840321,0.6428254500060828,0.4862080721085774,0.8063028274249242,0.5571997058619422,0.7045821973670755,0.5934714794567832,0.9295038413267345,0.5710683834824856,0.9130765028993221,0.8859026492044186,0.9498404554334148,0.8344796073621978
0.5710920809041417,0.9203886496500432,0.6367716448047006,0.5868790229919617,0.8928823059210101,0.6377638322894995,0.48279864911357606,0.7992600026283502,0.5518114617437633,0.6988276589403676,0.589805812505228,0.9260591081284886,0.5671854855851514,0.9060432387447989,0.8759079627331067,0.9436285176079001,0.83158605578249
0.5683038857087107,0.9147233249568877,0.6326557808482254,0.5825642737886563,0.8895209721052701,0.6357552538305379,0.4818245282578615,0.7953361430988303,0.5491864197374711,0.695776009774689,0.5851137588072376,0.9171028018130487,0.5648557468467508,0.904228202833954,0.8726130111491576,0.9370649606601865,0.8274524106686214
0.580153715289292,0.9328523639749855,0.6454782800972448,0.5938996318651365,0.9047590187366241,0.6505383912884954,0.49120044149411507,0.8101260751716358,0.5581668266011026,0.7092032661036743,0.5986034131889606,0.9375415521226421,0.5781281978412751,0.9221516824535458,0.8891976007883677,0.9568728378773937,0.8458471314253362
0.5690009345075684,0.9192555847114122,0.6343179566768018,0.5824911424462275,0.891313683473665,0.6381655479812918,0.481641880597415,0.7965434844925288,0.5495318200014568,0.6962119596555004,0.5854803255023929,0.9188251684121719,0.5649263449903388,0.9029803656452483,0.8739309917827373,0.9377681989045843,0.8261089760066143
0.5982769840595934,0.9645781822566563,0.6605170137843662,0.6070632735023395,0.9245908882494889,0.6569658423571728,0.49436633427518767,0.814150546483964,0.5623116297689326,0.7126908651501641,0.6030022135308268,0.9444310185191342,0.5788341792771541,0.9221516824535458,0.8935908695669664,0.9639052203213727,0.8468805427038032
0.5975799352607355,0.9589128575635006,0.6581424768863998,0.6077945869266285,0.9245908882494889,0.6561624109735881,0.495583985344831,0.8181750177962919,0.5636932308248759,0.7126908651501641,0.6022690801405158,0.9421345297203036,0.5802461421489119,0.9300924645634913,0.8990824555402148,0.9627331565807096,0.8489473652607377
0.5975799352607355,0.9600459225021317,0.658933989185722,0.6070632735023395,0.9245908882494889,0.6553589795900034,0.49375750874036606,0.8161627821401278,0.5623116297689326,0.7118189653885416,0.6015359467502047,0.9421345297203036,0.5781281978412751,0.9244204773421015,0.8957875039562657,0.9615610928400462,0.8458471314253362
0.5968828864618777,0.9589128575635006,0.6581424768863998,0.6048693332294722,0.9223499990389954,0.6545555482064187,0.49314868320554434,0.8121383108277999,0.5588576271290743,0.7074594665804295,0.6008028133598936,0.9398380409214727,0.5767162349695172,0.9176140926764339,0.8870009663990682,0.9592169653587199,0.8458471314253362
0.5989740328584511,0.9634451173180252,0.6621000383830108,0.6099885271994956,0.9268317774599819,0.6577692737407574,0.49497515981000934,0.814150546483964,0.5623116297689326,0.7118189653885416,0.6008028133598936,0.9409862853208881,0.5802461421489119,0.9232860798978237,0.8913942351776669,0.9627331565807096,0.8479139539822705
0.6170973016287521,0.9929048057224337,0.6810963335667433,0.6282713628067218,0.9548428925911467,0.6762481955632045,0.5114134492501942,0.8413157278421781,0.5782000419122808,0.733616459429102,0.6169317479467366,0.969692395306272,0.594365770866491,0.9516460160047724,0.921048799433208,0.9873464951346356,0.8696155908300799
0.5878212520767273,0.9475822081771896,0.650227353893178,0.5990188258351599,0.915627331407516,0.6513418226720802,0.4907133810662577,0.8098242398232112,0.5581668266011026,0.7065875668188071,0.5986034131889606,0.9363933077232269,0.5724803463542435,0.9176140926764339,0.8880992835937181,0.9568728378773937,0.8396466637545335
0.585730105680154,0.9441830133612964,0.6486443292945334,0.5982875124108709,0.9111455529865295,0.6484494696911755,0.48992190787098955,0.8085162866467046,0.5558871848587962,0.7039718675339399,0.5942046128470945,0.9295038413267345,0.5710683834824856,0.9176140926764339,0.884804332009769,0.9498404554334148,0.835513018640665
0.591306496071016,0.950981402993083,0.6565594522877554,0.6026753929566051,0.915627331407516,0.6545555482064187,0.49375750874036606,0.8121383108277999,0.5602392281850176,0.7083313663420521,0.5978702797986496,0.9363933077232269,0.5788341792771541,0.9244204773421015,0.8891976007883677,0.9568728378773937,0.8468805427038032
0.5933976424675891,0.9555136627476074,0.6605170137843662,0.6048693332294722,0.921229554433749,0.6569658423571728,0.495583985344831,0.8161627821401278,0.5595484276570459,0.7092032661036743,0.6015359467502047,0.9421345297203036,0.5816581050206698,0.9266892722306574,0.8924925523723165,0.9627331565807096,0.8520475990961388
0.6066415696458861,0.9747757667043362,0.6708066736755548,0.6173016614423861,0.9402771127229409,0.6698207444945272,0.5053251939019776,0.83226066738944,0.5726736376885074,0.7257693615745003,0.6125329476048703,0.9616546845103646,0.5901298822512173,0.9403020415619929,0.9111639446813611,0.9814861764313199,0.8654819457162114
0.585730105680154,0.9441830133612964,0.6510188661925,0.600481452683738,0.9133864421970229,0.6521452540556648,0.49436633427518767,0.8151566643120459,0.5588576271290743,0.7092032661036743,0.6008028133598936,0.9409862853208881,0.5760102535336382,0.9244204773421015,0.8935908695669664,0.9615610928400462,0.8458471314253362
0.5927005936687314,0.9521144679317142,0.6573509645870776,0.6063319600780503,0.9257113328547354,0.6601795678915113,0.49862811301893933,0.823205606936702,0.5671472334647342,0.7170503639582761,0.6044684803114487,0.9467275073179648,0.5851880122000647,0.938033246673437,0.9045740415134631,0.967421411543362,0.8561812442100073
0.5864271544790117,0.9419168834840341,0.6478528169952112,0.5990188258351599,0.915627331407516,0.6521452540556648,0.4913222066010794,0.8121383108277999,0.5609300287129892,0.7109470656269192,0.5986034131889606,0.9386897965220574,0.5745982906618804,0.9221516824535458,0.8935908695669664,0.9603890290993832,0.8417134863114677
